file_name,label,instrument,type_of_sound,root_note,chord_type
4069.wav,F:5,non_guitar,Grand_Piano,F,5
4070.wav,F:5/5,non_guitar,Grand_Piano,F,5/5
4071.wav,F#:5,non_guitar,Grand_Piano,F#,5
4072.wav,F#:5/5,non_guitar,Grand_Piano,F#,5/5
4073.wav,G:5,non_guitar,Grand_Piano,G,5
4074.wav,G:5/5,non_guitar,Grand_Piano,G,5/5
4075.wav,G#:5,non_guitar,Grand_Piano,G#,5
4076.wav,G#:5/5,non_guitar,Grand_Piano,G#,5/5
4077.wav,A:5,non_guitar,Grand_Piano,A,5
4078.wav,A:5/5,non_guitar,Grand_Piano,A,5/5
4079.wav,A#:5,non_guitar,Grand_Piano,A#,5
4080.wav,A#:5/5,non_guitar,Grand_Piano,A#,5/5
4081.wav,B:5,non_guitar,Grand_Piano,B,5
4082.wav,B:5/5,non_guitar,Grand_Piano,B,5/5
4083.wav,C:7,non_guitar,Grand_Piano,C,7
4084.wav,C:7/3,non_guitar,Grand_Piano,C,7/3
4085.wav,C:7/5,non_guitar,Grand_Piano,C,7/5
4086.wav,C:7/7,non_guitar,Grand_Piano,C,7/7
4087.wav,C#:7,non_guitar,Grand_Piano,C#,7
4088.wav,C#:7/3,non_guitar,Grand_Piano,C#,7/3
4089.wav,C#:7/5,non_guitar,Grand_Piano,C#,7/5
4090.wav,C#:7/7,non_guitar,Grand_Piano,C#,7/7
4091.wav,D:7,non_guitar,Grand_Piano,D,7
4092.wav,D:7/3,non_guitar,Grand_Piano,D,7/3
4093.wav,D:7/5,non_guitar,Grand_Piano,D,7/5
4094.wav,D:7/7,non_guitar,Grand_Piano,D,7/7
4095.wav,D#:7,non_guitar,Grand_Piano,D#,7
4096.wav,D#:7/3,non_guitar,Grand_Piano,D#,7/3
4097.wav,D#:7/5,non_guitar,Grand_Piano,D#,7/5
4098.wav,D#:7/7,non_guitar,Grand_Piano,D#,7/7
4099.wav,E:7,non_guitar,Grand_Piano,E,7
4100.wav,E:7/3,non_guitar,Grand_Piano,E,7/3
4101.wav,E:7/5,non_guitar,Grand_Piano,E,7/5
4102.wav,E:7/7,non_guitar,Grand_Piano,E,7/7
4103.wav,F:7,non_guitar,Grand_Piano,F,7
4104.wav,F:7/3,non_guitar,Grand_Piano,F,7/3
4105.wav,F:7/5,non_guitar,Grand_Piano,F,7/5
4106.wav,F:7/7,non_guitar,Grand_Piano,F,7/7
4107.wav,F#:7,non_guitar,Grand_Piano,F#,7
4108.wav,F#:7/3,non_guitar,Grand_Piano,F#,7/3
4109.wav,F#:7/5,non_guitar,Grand_Piano,F#,7/5
4110.wav,F#:7/7,non_guitar,Grand_Piano,F#,7/7
4111.wav,G:7,non_guitar,Grand_Piano,G,7
4112.wav,G:7/3,non_guitar,Grand_Piano,G,7/3
4113.wav,G:7/5,non_guitar,Grand_Piano,G,7/5
4114.wav,G:7/7,non_guitar,Grand_Piano,G,7/7
4115.wav,G#:7,non_guitar,Grand_Piano,G#,7
4116.wav,G#:7/3,non_guitar,Grand_Piano,G#,7/3
4117.wav,G#:7/5,non_guitar,Grand_Piano,G#,7/5
4118.wav,G#:7/7,non_guitar,Grand_Piano,G#,7/7
4119.wav,A:7,non_guitar,Grand_Piano,A,7
4120.wav,A:7/3,non_guitar,Grand_Piano,A,7/3
4121.wav,A:7/5,non_guitar,Grand_Piano,A,7/5
4122.wav,A:7/7,non_guitar,Grand_Piano,A,7/7
4123.wav,A#:7,non_guitar,Grand_Piano,A#,7
4124.wav,A#:7/3,non_guitar,Grand_Piano,A#,7/3
4125.wav,A#:7/5,non_guitar,Grand_Piano,A#,7/5
4126.wav,A#:7/7,non_guitar,Grand_Piano,A#,7/7
4127.wav,B:7,non_guitar,Grand_Piano,B,7
4128.wav,B:7/3,non_guitar,Grand_Piano,B,7/3
4129.wav,B:7/5,non_guitar,Grand_Piano,B,7/5
4130.wav,B:7/7,non_guitar,Grand_Piano,B,7/7
4131.wav,C:7,non_guitar,Grand_Piano,C,7
4132.wav,C:7/3,non_guitar,Grand_Piano,C,7/3
4133.wav,C:7/5,non_guitar,Grand_Piano,C,7/5
4134.wav,C:7/7,non_guitar,Grand_Piano,C,7/7
4135.wav,C#:7,non_guitar,Grand_Piano,C#,7
4136.wav,C#:7/3,non_guitar,Grand_Piano,C#,7/3
4137.wav,C#:7/5,non_guitar,Grand_Piano,C#,7/5
4138.wav,C#:7/7,non_guitar,Grand_Piano,C#,7/7
4139.wav,D:7,non_guitar,Grand_Piano,D,7
4140.wav,D:7/3,non_guitar,Grand_Piano,D,7/3
4141.wav,D:7/5,non_guitar,Grand_Piano,D,7/5
4142.wav,D:7/7,non_guitar,Grand_Piano,D,7/7
4143.wav,D#:7,non_guitar,Grand_Piano,D#,7
4144.wav,D#:7/3,non_guitar,Grand_Piano,D#,7/3
4145.wav,D#:7/5,non_guitar,Grand_Piano,D#,7/5
4146.wav,D#:7/7,non_guitar,Grand_Piano,D#,7/7
4147.wav,E:7,non_guitar,Grand_Piano,E,7
4148.wav,E:7/3,non_guitar,Grand_Piano,E,7/3
4149.wav,E:7/5,non_guitar,Grand_Piano,E,7/5
4150.wav,E:7/7,non_guitar,Grand_Piano,E,7/7
4151.wav,F:7,non_guitar,Grand_Piano,F,7
4152.wav,F:7/3,non_guitar,Grand_Piano,F,7/3
4153.wav,F:7/5,non_guitar,Grand_Piano,F,7/5
4154.wav,F:7/7,non_guitar,Grand_Piano,F,7/7
4155.wav,F#:7,non_guitar,Grand_Piano,F#,7
4156.wav,F#:7/3,non_guitar,Grand_Piano,F#,7/3
4157.wav,F#:7/5,non_guitar,Grand_Piano,F#,7/5
4158.wav,F#:7/7,non_guitar,Grand_Piano,F#,7/7
4159.wav,G:7,non_guitar,Grand_Piano,G,7
4160.wav,G:7/3,non_guitar,Grand_Piano,G,7/3
4161.wav,G:7/5,non_guitar,Grand_Piano,G,7/5
4162.wav,G:7/7,non_guitar,Grand_Piano,G,7/7
4163.wav,G#:7,non_guitar,Grand_Piano,G#,7
4164.wav,G#:7/3,non_guitar,Grand_Piano,G#,7/3
4165.wav,G#:7/5,non_guitar,Grand_Piano,G#,7/5
4166.wav,G#:7/7,non_guitar,Grand_Piano,G#,7/7
4167.wav,A:7,non_guitar,Grand_Piano,A,7
4168.wav,A:7/3,non_guitar,Grand_Piano,A,7/3
4169.wav,A:7/5,non_guitar,Grand_Piano,A,7/5
4170.wav,A:7/7,non_guitar,Grand_Piano,A,7/7
4171.wav,A#:7,non_guitar,Grand_Piano,A#,7
4172.wav,A#:7/3,non_guitar,Grand_Piano,A#,7/3
4173.wav,A#:7/5,non_guitar,Grand_Piano,A#,7/5
4174.wav,A#:7/7,non_guitar,Grand_Piano,A#,7/7
4175.wav,B:7,non_guitar,Grand_Piano,B,7
4176.wav,B:7/3,non_guitar,Grand_Piano,B,7/3
4177.wav,B:7/5,non_guitar,Grand_Piano,B,7/5
4178.wav,B:7/7,non_guitar,Grand_Piano,B,7/7
4179.wav,C:hdim7,non_guitar,Grand_Piano,C,hdim7
4180.wav,C:hdim7/3,non_guitar,Grand_Piano,C,hdim7/3
4181.wav,C:hdim7/5,non_guitar,Grand_Piano,C,hdim7/5
4182.wav,C:hdim7/7,non_guitar,Grand_Piano,C,hdim7/7
4183.wav,C#:hdim7,non_guitar,Grand_Piano,C#,hdim7
4184.wav,C#:hdim7/3,non_guitar,Grand_Piano,C#,hdim7/3
4185.wav,C#:hdim7/5,non_guitar,Grand_Piano,C#,hdim7/5
4186.wav,C#:hdim7/7,non_guitar,Grand_Piano,C#,hdim7/7
4187.wav,D:hdim7,non_guitar,Grand_Piano,D,hdim7
4188.wav,D:hdim7/3,non_guitar,Grand_Piano,D,hdim7/3
4189.wav,D:hdim7/5,non_guitar,Grand_Piano,D,hdim7/5
4190.wav,D:hdim7/7,non_guitar,Grand_Piano,D,hdim7/7
4191.wav,D#:hdim7,non_guitar,Grand_Piano,D#,hdim7
4192.wav,D#:hdim7/3,non_guitar,Grand_Piano,D#,hdim7/3
4193.wav,D#:hdim7/5,non_guitar,Grand_Piano,D#,hdim7/5
4194.wav,D#:hdim7/7,non_guitar,Grand_Piano,D#,hdim7/7
4195.wav,E:hdim7,non_guitar,Grand_Piano,E,hdim7
4196.wav,E:hdim7/3,non_guitar,Grand_Piano,E,hdim7/3
4197.wav,E:hdim7/5,non_guitar,Grand_Piano,E,hdim7/5
4198.wav,E:hdim7/7,non_guitar,Grand_Piano,E,hdim7/7
4199.wav,F:hdim7,non_guitar,Grand_Piano,F,hdim7
4200.wav,F:hdim7/3,non_guitar,Grand_Piano,F,hdim7/3
4201.wav,F:hdim7/5,non_guitar,Grand_Piano,F,hdim7/5
4202.wav,F:hdim7/7,non_guitar,Grand_Piano,F,hdim7/7
4203.wav,F#:hdim7,non_guitar,Grand_Piano,F#,hdim7
4204.wav,F#:hdim7/3,non_guitar,Grand_Piano,F#,hdim7/3
4205.wav,F#:hdim7/5,non_guitar,Grand_Piano,F#,hdim7/5
4206.wav,F#:hdim7/7,non_guitar,Grand_Piano,F#,hdim7/7
4207.wav,G:hdim7,non_guitar,Grand_Piano,G,hdim7
4208.wav,G:hdim7/3,non_guitar,Grand_Piano,G,hdim7/3
4209.wav,G:hdim7/5,non_guitar,Grand_Piano,G,hdim7/5
4210.wav,G:hdim7/7,non_guitar,Grand_Piano,G,hdim7/7
4211.wav,G#:hdim7,non_guitar,Grand_Piano,G#,hdim7
4212.wav,G#:hdim7/3,non_guitar,Grand_Piano,G#,hdim7/3
4213.wav,G#:hdim7/5,non_guitar,Grand_Piano,G#,hdim7/5
4214.wav,G#:hdim7/7,non_guitar,Grand_Piano,G#,hdim7/7
4215.wav,A:hdim7,non_guitar,Grand_Piano,A,hdim7
4216.wav,A:hdim7/3,non_guitar,Grand_Piano,A,hdim7/3
4217.wav,A:hdim7/5,non_guitar,Grand_Piano,A,hdim7/5
4218.wav,A:hdim7/7,non_guitar,Grand_Piano,A,hdim7/7
4219.wav,A#:hdim7,non_guitar,Grand_Piano,A#,hdim7
4220.wav,A#:hdim7/3,non_guitar,Grand_Piano,A#,hdim7/3
4221.wav,A#:hdim7/5,non_guitar,Grand_Piano,A#,hdim7/5
4222.wav,A#:hdim7/7,non_guitar,Grand_Piano,A#,hdim7/7
4223.wav,B:hdim7,non_guitar,Grand_Piano,B,hdim7
4224.wav,B:hdim7/3,non_guitar,Grand_Piano,B,hdim7/3
4225.wav,B:hdim7/5,non_guitar,Grand_Piano,B,hdim7/5
4226.wav,B:hdim7/7,non_guitar,Grand_Piano,B,hdim7/7
4227.wav,C:hdim7,non_guitar,Grand_Piano,C,hdim7
4228.wav,C:hdim7/3,non_guitar,Grand_Piano,C,hdim7/3
4229.wav,C:hdim7/5,non_guitar,Grand_Piano,C,hdim7/5
4230.wav,C:hdim7/7,non_guitar,Grand_Piano,C,hdim7/7
4231.wav,C#:hdim7,non_guitar,Grand_Piano,C#,hdim7
4232.wav,C#:hdim7/3,non_guitar,Grand_Piano,C#,hdim7/3
4233.wav,C#:hdim7/5,non_guitar,Grand_Piano,C#,hdim7/5
4234.wav,C#:hdim7/7,non_guitar,Grand_Piano,C#,hdim7/7
4235.wav,D:hdim7,non_guitar,Grand_Piano,D,hdim7
4236.wav,D:hdim7/3,non_guitar,Grand_Piano,D,hdim7/3
4237.wav,D:hdim7/5,non_guitar,Grand_Piano,D,hdim7/5
4238.wav,D:hdim7/7,non_guitar,Grand_Piano,D,hdim7/7
4239.wav,D#:hdim7,non_guitar,Grand_Piano,D#,hdim7
4240.wav,D#:hdim7/3,non_guitar,Grand_Piano,D#,hdim7/3
4241.wav,D#:hdim7/5,non_guitar,Grand_Piano,D#,hdim7/5
4242.wav,D#:hdim7/7,non_guitar,Grand_Piano,D#,hdim7/7
4243.wav,E:hdim7,non_guitar,Grand_Piano,E,hdim7
4244.wav,E:hdim7/3,non_guitar,Grand_Piano,E,hdim7/3
4245.wav,E:hdim7/5,non_guitar,Grand_Piano,E,hdim7/5
4246.wav,E:hdim7/7,non_guitar,Grand_Piano,E,hdim7/7
4247.wav,F:hdim7,non_guitar,Grand_Piano,F,hdim7
4248.wav,F:hdim7/3,non_guitar,Grand_Piano,F,hdim7/3
4249.wav,F:hdim7/5,non_guitar,Grand_Piano,F,hdim7/5
4250.wav,F:hdim7/7,non_guitar,Grand_Piano,F,hdim7/7
4251.wav,F#:hdim7,non_guitar,Grand_Piano,F#,hdim7
4252.wav,F#:hdim7/3,non_guitar,Grand_Piano,F#,hdim7/3
4253.wav,F#:hdim7/5,non_guitar,Grand_Piano,F#,hdim7/5
4254.wav,F#:hdim7/7,non_guitar,Grand_Piano,F#,hdim7/7
4255.wav,G:hdim7,non_guitar,Grand_Piano,G,hdim7
4256.wav,G:hdim7/3,non_guitar,Grand_Piano,G,hdim7/3
4257.wav,G:hdim7/5,non_guitar,Grand_Piano,G,hdim7/5
4258.wav,G:hdim7/7,non_guitar,Grand_Piano,G,hdim7/7
4259.wav,G#:hdim7,non_guitar,Grand_Piano,G#,hdim7
4260.wav,G#:hdim7/3,non_guitar,Grand_Piano,G#,hdim7/3
4261.wav,G#:hdim7/5,non_guitar,Grand_Piano,G#,hdim7/5
4262.wav,G#:hdim7/7,non_guitar,Grand_Piano,G#,hdim7/7
4263.wav,A:hdim7,non_guitar,Grand_Piano,A,hdim7
4264.wav,A:hdim7/3,non_guitar,Grand_Piano,A,hdim7/3
4265.wav,A:hdim7/5,non_guitar,Grand_Piano,A,hdim7/5
4266.wav,A:hdim7/7,non_guitar,Grand_Piano,A,hdim7/7
4267.wav,A#:hdim7,non_guitar,Grand_Piano,A#,hdim7
4268.wav,A#:hdim7/3,non_guitar,Grand_Piano,A#,hdim7/3
4269.wav,A#:hdim7/5,non_guitar,Grand_Piano,A#,hdim7/5
4270.wav,A#:hdim7/7,non_guitar,Grand_Piano,A#,hdim7/7
4271.wav,B:hdim7,non_guitar,Grand_Piano,B,hdim7
4272.wav,B:hdim7/3,non_guitar,Grand_Piano,B,hdim7/3
4273.wav,B:hdim7/5,non_guitar,Grand_Piano,B,hdim7/5
4274.wav,B:hdim7/7,non_guitar,Grand_Piano,B,hdim7/7
4275.wav,E:maj,guitar,Classic_Clean,E,maj
4276.wav,F:maj,guitar,Classic_Clean,F,maj
4277.wav,F#:maj,guitar,Classic_Clean,F#,maj
4278.wav,G:maj,guitar,Classic_Clean,G,maj
4279.wav,G#:maj,guitar,Classic_Clean,G#,maj
4280.wav,A:maj,guitar,Classic_Clean,A,maj
4281.wav,A#:maj,guitar,Classic_Clean,A#,maj
4282.wav,B:maj,guitar,Classic_Clean,B,maj
4283.wav,C:maj,guitar,Classic_Clean,C,maj
4284.wav,C#:maj,guitar,Classic_Clean,C#,maj
4285.wav,D:maj,guitar,Classic_Clean,D,maj
4286.wav,D#:maj,guitar,Classic_Clean,D#,maj
4287.wav,E:maj,guitar,Classic_Clean,E,maj
4288.wav,A:maj,guitar,Classic_Clean,A,maj
4289.wav,A#:maj,guitar,Classic_Clean,A#,maj
4290.wav,B:maj,guitar,Classic_Clean,B,maj
4291.wav,C:maj,guitar,Classic_Clean,C,maj
4292.wav,C#:maj,guitar,Classic_Clean,C#,maj
4293.wav,D:maj,guitar,Classic_Clean,D,maj
4294.wav,D#:maj,guitar,Classic_Clean,D#,maj
4295.wav,E:maj,guitar,Classic_Clean,E,maj
4296.wav,F:maj,guitar,Classic_Clean,F,maj
4297.wav,F#:maj,guitar,Classic_Clean,F#,maj
4298.wav,G:maj,guitar,Classic_Clean,G,maj
4299.wav,G#:maj,guitar,Classic_Clean,G#,maj
4300.wav,A:maj,guitar,Classic_Clean,A,maj
4301.wav,D:maj,guitar,Classic_Clean,D,maj
4302.wav,D#:maj,guitar,Classic_Clean,D#,maj
4303.wav,E:maj,guitar,Classic_Clean,E,maj
4304.wav,F:maj,guitar,Classic_Clean,F,maj
4305.wav,F#:maj,guitar,Classic_Clean,F#,maj
4306.wav,G:maj,guitar,Classic_Clean,G,maj
4307.wav,G#:maj,guitar,Classic_Clean,G#,maj
4308.wav,A:maj,guitar,Classic_Clean,A,maj
4309.wav,A#:maj,guitar,Classic_Clean,A#,maj
4310.wav,B:maj,guitar,Classic_Clean,B,maj
4311.wav,C:maj,guitar,Classic_Clean,C,maj
4312.wav,C#:maj,guitar,Classic_Clean,C#,maj
4313.wav,D:maj,guitar,Classic_Clean,D,maj
4314.wav,E:min,guitar,Classic_Clean,E,min
4315.wav,F:min,guitar,Classic_Clean,F,min
4316.wav,F#:min,guitar,Classic_Clean,F#,min
4317.wav,G:min,guitar,Classic_Clean,G,min
4318.wav,G#:min,guitar,Classic_Clean,G#,min
4319.wav,A:min,guitar,Classic_Clean,A,min
4320.wav,A#:min,guitar,Classic_Clean,A#,min
4321.wav,B:min,guitar,Classic_Clean,B,min
4322.wav,C:min,guitar,Classic_Clean,C,min
4323.wav,C#:min,guitar,Classic_Clean,C#,min
4324.wav,D:min,guitar,Classic_Clean,D,min
4325.wav,D#:min,guitar,Classic_Clean,D#,min
4326.wav,E:min,guitar,Classic_Clean,E,min
4327.wav,A:min,guitar,Classic_Clean,A,min
4328.wav,A#:min,guitar,Classic_Clean,A#,min
4329.wav,B:min,guitar,Classic_Clean,B,min
4330.wav,C:min,guitar,Classic_Clean,C,min
4331.wav,C#:min,guitar,Classic_Clean,C#,min
4332.wav,D:min,guitar,Classic_Clean,D,min
4333.wav,D#:min,guitar,Classic_Clean,D#,min
4334.wav,E:min,guitar,Classic_Clean,E,min
4335.wav,F:min,guitar,Classic_Clean,F,min
4336.wav,F#:min,guitar,Classic_Clean,F#,min
4337.wav,G:min,guitar,Classic_Clean,G,min
4338.wav,G#:min,guitar,Classic_Clean,G#,min
4339.wav,A:min,guitar,Classic_Clean,A,min
4340.wav,D:min,guitar,Classic_Clean,D,min
4341.wav,D#:min,guitar,Classic_Clean,D#,min
4342.wav,E:min,guitar,Classic_Clean,E,min
4343.wav,F:min,guitar,Classic_Clean,F,min
4344.wav,F#:min,guitar,Classic_Clean,F#,min
4345.wav,G:min,guitar,Classic_Clean,G,min
4346.wav,G#:min,guitar,Classic_Clean,G#,min
4347.wav,A:min,guitar,Classic_Clean,A,min
4348.wav,A#:min,guitar,Classic_Clean,A#,min
4349.wav,B:min,guitar,Classic_Clean,B,min
4350.wav,C:min,guitar,Classic_Clean,C,min
4351.wav,C#:min,guitar,Classic_Clean,C#,min
4352.wav,D:min,guitar,Classic_Clean,D,min
4353.wav,E:maj7,guitar,Classic_Clean,E,maj7
4354.wav,F:maj7,guitar,Classic_Clean,F,maj7
4355.wav,F#:maj7,guitar,Classic_Clean,F#,maj7
4356.wav,G:maj7,guitar,Classic_Clean,G,maj7
4357.wav,G#:maj7,guitar,Classic_Clean,G#,maj7
4358.wav,A:maj7,guitar,Classic_Clean,A,maj7
4359.wav,A#:maj7,guitar,Classic_Clean,A#,maj7
4360.wav,B:maj7,guitar,Classic_Clean,B,maj7
4361.wav,C:maj7,guitar,Classic_Clean,C,maj7
4362.wav,C#:maj7,guitar,Classic_Clean,C#,maj7
4363.wav,D:maj7,guitar,Classic_Clean,D,maj7
4364.wav,D#:maj7,guitar,Classic_Clean,D#,maj7
4365.wav,E:maj7,guitar,Classic_Clean,E,maj7
4366.wav,C:maj7,guitar,Classic_Clean,C,maj7
4367.wav,C#:maj7,guitar,Classic_Clean,C#,maj7
4368.wav,D:maj7,guitar,Classic_Clean,D,maj7
4369.wav,D#:maj7,guitar,Classic_Clean,D#,maj7
4370.wav,E:maj7,guitar,Classic_Clean,E,maj7
4371.wav,F:maj7,guitar,Classic_Clean,F,maj7
4372.wav,F#:maj7,guitar,Classic_Clean,F#,maj7
4373.wav,G:maj7,guitar,Classic_Clean,G,maj7
4374.wav,G#:maj7,guitar,Classic_Clean,G#,maj7
4375.wav,A:maj7,guitar,Classic_Clean,A,maj7
4376.wav,A#:maj7,guitar,Classic_Clean,A#,maj7
4377.wav,B:maj7,guitar,Classic_Clean,B,maj7
4378.wav,C:maj7,guitar,Classic_Clean,C,maj7
4379.wav,F:maj7,guitar,Classic_Clean,F,maj7
4380.wav,F#:maj7,guitar,Classic_Clean,F#,maj7
4381.wav,G:maj7,guitar,Classic_Clean,G,maj7
4382.wav,G#:maj7,guitar,Classic_Clean,G#,maj7
4383.wav,A:maj7,guitar,Classic_Clean,A,maj7
4384.wav,A#:maj7,guitar,Classic_Clean,A#,maj7
4385.wav,B:maj7,guitar,Classic_Clean,B,maj7
4386.wav,C:maj7,guitar,Classic_Clean,C,maj7
4387.wav,C#:maj7,guitar,Classic_Clean,C#,maj7
4388.wav,D:maj7,guitar,Classic_Clean,D,maj7
4389.wav,D#:maj7,guitar,Classic_Clean,D#,maj7
4390.wav,E:maj7,guitar,Classic_Clean,E,maj7
4391.wav,F:maj7,guitar,Classic_Clean,F,maj7
4392.wav,E:min7,guitar,Classic_Clean,E,min7
4393.wav,F:min7,guitar,Classic_Clean,F,min7
4394.wav,F#:min7,guitar,Classic_Clean,F#,min7
4395.wav,G:min7,guitar,Classic_Clean,G,min7
4396.wav,G#:min7,guitar,Classic_Clean,G#,min7
4397.wav,A:min7,guitar,Classic_Clean,A,min7
4398.wav,A#:min7,guitar,Classic_Clean,A#,min7
4399.wav,B:min7,guitar,Classic_Clean,B,min7
4400.wav,C:min7,guitar,Classic_Clean,C,min7
4401.wav,C#:min7,guitar,Classic_Clean,C#,min7
4402.wav,D:min7,guitar,Classic_Clean,D,min7
4403.wav,D#:min7,guitar,Classic_Clean,D#,min7
4404.wav,E:min7,guitar,Classic_Clean,E,min7
4405.wav,A:min7,guitar,Classic_Clean,A,min7
4406.wav,A#:min7,guitar,Classic_Clean,A#,min7
4407.wav,B:min7,guitar,Classic_Clean,B,min7
4408.wav,C:min7,guitar,Classic_Clean,C,min7
4409.wav,C#:min7,guitar,Classic_Clean,C#,min7
4410.wav,D:min7,guitar,Classic_Clean,D,min7
4411.wav,D#:min7,guitar,Classic_Clean,D#,min7
4412.wav,E:min7,guitar,Classic_Clean,E,min7
4413.wav,F:min7,guitar,Classic_Clean,F,min7
4414.wav,F#:min7,guitar,Classic_Clean,F#,min7
4415.wav,G:min7,guitar,Classic_Clean,G,min7
4416.wav,G#:min7,guitar,Classic_Clean,G#,min7
4417.wav,A:min7,guitar,Classic_Clean,A,min7
4418.wav,D:min7,guitar,Classic_Clean,D,min7
4419.wav,D#:min7,guitar,Classic_Clean,D#,min7
4420.wav,E:min7,guitar,Classic_Clean,E,min7
4421.wav,F:min7,guitar,Classic_Clean,F,min7
4422.wav,F#:min7,guitar,Classic_Clean,F#,min7
4423.wav,G:min7,guitar,Classic_Clean,G,min7
4424.wav,G#:min7,guitar,Classic_Clean,G#,min7
4425.wav,A:min7,guitar,Classic_Clean,A,min7
4426.wav,A#:min7,guitar,Classic_Clean,A#,min7
4427.wav,B:min7,guitar,Classic_Clean,B,min7
4428.wav,C:min7,guitar,Classic_Clean,C,min7
4429.wav,C#:min7,guitar,Classic_Clean,C#,min7
4430.wav,D:min7,guitar,Classic_Clean,D,min7
4431.wav,D:5,guitar,Classic_Clean,D,5
4432.wav,D#:5,guitar,Classic_Clean,D#,5
4433.wav,E:5,guitar,Classic_Clean,E,5
4434.wav,F:5,guitar,Classic_Clean,F,5
4435.wav,F#:5,guitar,Classic_Clean,F#,5
4436.wav,G:5,guitar,Classic_Clean,G,5
4437.wav,G#:5,guitar,Classic_Clean,G#,5
4438.wav,A:5,guitar,Classic_Clean,A,5
4439.wav,A#:5,guitar,Classic_Clean,A#,5
4440.wav,B:5,guitar,Classic_Clean,B,5
4441.wav,C:5,guitar,Classic_Clean,C,5
4442.wav,C#:5,guitar,Classic_Clean,C#,5
4443.wav,D:5,guitar,Classic_Clean,D,5
4444.wav,D:5,guitar,Classic_Clean,D,5
4445.wav,D#:5,guitar,Classic_Clean,D#,5
4446.wav,E:5,guitar,Classic_Clean,E,5
4447.wav,F:5,guitar,Classic_Clean,F,5
4448.wav,F#:5,guitar,Classic_Clean,F#,5
4449.wav,G:5,guitar,Classic_Clean,G,5
4450.wav,G#:5,guitar,Classic_Clean,G#,5
4451.wav,A:5,guitar,Classic_Clean,A,5
4452.wav,A#:5,guitar,Classic_Clean,A#,5
4453.wav,B:5,guitar,Classic_Clean,B,5
4454.wav,C:5,guitar,Classic_Clean,C,5
4455.wav,C#:5,guitar,Classic_Clean,C#,5
4456.wav,D:5,guitar,Classic_Clean,D,5
4457.wav,A:5,guitar,Classic_Clean,A,5
4458.wav,A#:5,guitar,Classic_Clean,A#,5
4459.wav,B:5,guitar,Classic_Clean,B,5
4460.wav,C:5,guitar,Classic_Clean,C,5
4461.wav,C#:5,guitar,Classic_Clean,C#,5
4462.wav,D:5,guitar,Classic_Clean,D,5
4463.wav,D#:5,guitar,Classic_Clean,D#,5
4464.wav,E:5,guitar,Classic_Clean,E,5
4465.wav,F:5,guitar,Classic_Clean,F,5
4466.wav,F#:5,guitar,Classic_Clean,F#,5
4467.wav,G:5,guitar,Classic_Clean,G,5
4468.wav,G#:5,guitar,Classic_Clean,G#,5
4469.wav,A:5,guitar,Classic_Clean,A,5
4470.wav,E:7,guitar,Classic_Clean,E,7
4471.wav,F:7,guitar,Classic_Clean,F,7
4472.wav,F#:7,guitar,Classic_Clean,F#,7
4473.wav,G:7,guitar,Classic_Clean,G,7
4474.wav,G#:7,guitar,Classic_Clean,G#,7
4475.wav,A:7,guitar,Classic_Clean,A,7
4476.wav,A#:7,guitar,Classic_Clean,A#,7
4477.wav,B:7,guitar,Classic_Clean,B,7
4478.wav,C:7,guitar,Classic_Clean,C,7
4479.wav,C#:7,guitar,Classic_Clean,C#,7
4480.wav,D:7,guitar,Classic_Clean,D,7
4481.wav,D#:7,guitar,Classic_Clean,D#,7
4482.wav,E:7,guitar,Classic_Clean,E,7
4483.wav,A:7,guitar,Classic_Clean,A,7
4484.wav,A#:7,guitar,Classic_Clean,A#,7
4485.wav,B:7,guitar,Classic_Clean,B,7
4486.wav,C:7,guitar,Classic_Clean,C,7
4487.wav,C#:7,guitar,Classic_Clean,C#,7
4488.wav,D:7,guitar,Classic_Clean,D,7
4489.wav,D#:7,guitar,Classic_Clean,D#,7
4490.wav,E:7,guitar,Classic_Clean,E,7
4491.wav,F:7,guitar,Classic_Clean,F,7
4492.wav,F#:7,guitar,Classic_Clean,F#,7
4493.wav,G:7,guitar,Classic_Clean,G,7
4494.wav,G#:7,guitar,Classic_Clean,G#,7
4495.wav,A:7,guitar,Classic_Clean,A,7
4496.wav,D:7,guitar,Classic_Clean,D,7
4497.wav,D#:7,guitar,Classic_Clean,D#,7
4498.wav,E:7,guitar,Classic_Clean,E,7
4499.wav,F:7,guitar,Classic_Clean,F,7
4500.wav,F#:7,guitar,Classic_Clean,F#,7
4501.wav,G:7,guitar,Classic_Clean,G,7
4502.wav,G#:7,guitar,Classic_Clean,G#,7
4503.wav,A:7,guitar,Classic_Clean,A,7
4504.wav,A#:7,guitar,Classic_Clean,A#,7
4505.wav,B:7,guitar,Classic_Clean,B,7
4506.wav,C:7,guitar,Classic_Clean,C,7
4507.wav,C#:7,guitar,Classic_Clean,C#,7
4508.wav,D:7,guitar,Classic_Clean,D,7
4509.wav,A:hdim7,guitar,Classic_Clean,A,hdim7
4510.wav,A#:hdim7,guitar,Classic_Clean,A#,hdim7
4511.wav,B:hdim7,guitar,Classic_Clean,B,hdim7
4512.wav,C:hdim7,guitar,Classic_Clean,C,hdim7
4513.wav,C#:hdim7,guitar,Classic_Clean,C#,hdim7
4514.wav,D:hdim7,guitar,Classic_Clean,D,hdim7
4515.wav,D#:hdim7,guitar,Classic_Clean,D#,hdim7
4516.wav,E:hdim7,guitar,Classic_Clean,E,hdim7
