file_name,root_note,chord_type,instrument,0:C,1:C#,2:D,3:D#,4:E,5:F,6:F#,7:G,8:G#,9:A,10:A#,11:B
3490.wav,6,5/5,non_guitar,0.64029545,0.8484029,1.1603456,1.8815522,0.89011705,0.7386304,0.59217566,0.6209516,0.7243519,0.9266129,1.7482656,0.7693081
3491.wav,7,5,non_guitar,0.8985323,0.7561476,0.8824804,1.1130248,2.0,1.0602425,0.67876387,0.5511419,0.58790404,0.75382555,0.9679202,1.5296588
3492.wav,7,5/5,non_guitar,0.85203856,0.5981505,0.6758207,0.9197955,1.3248463,0.5857893,0.51016057,0.44923186,0.46353546,0.46112663,0.8553243,2.0
3493.wav,8,5,non_guitar,1.6902789,0.81859756,0.6153753,0.82084066,1.2297399,1.9212755,0.80455756,0.6458357,0.6615015,0.67788565,0.8078817,1.1849564
3494.wav,8,5/5,non_guitar,2.0,1.1339324,0.7812123,0.6766233,0.6821428,1.4127765,0.84374243,0.7249143,0.6388629,0.6706797,0.7092291,0.9549836
3495.wav,9,5,non_guitar,0.8957423,1.8414533,0.91760886,0.6465367,0.5827105,0.8635001,1.5590644,0.81498307,0.46307498,0.3993413,0.46303236,0.58668375
3496.wav,9,5/5,non_guitar,0.79301804,2.0,0.9641658,0.578039,0.5678344,0.6450913,1.1525513,0.46121502,0.50529087,0.40476596,0.39921683,0.42492217
3497.wav,10,5,non_guitar,0.6216234,1.0050497,2.0,0.7462766,0.6197538,0.7430421,0.99376774,1.7174463,0.79351544,0.604108,0.4757961,0.47782916
3498.wav,10,5/5,non_guitar,0.5061086,0.79443985,2.0,0.62834525,0.47518322,0.5146605,0.64266956,1.2901778,0.6693286,0.4978011,0.42788467,0.41695523
3499.wav,11,5,non_guitar,0.59643185,0.60243315,1.0714052,1.9597071,0.71320945,0.51705605,0.70918465,1.3266797,1.8536325,0.7019615,0.57091254,0.5833716
3500.wav,11,5/5,non_guitar,0.5259459,0.62552524,0.76520073,1.8249196,0.9057907,0.64300466,0.7746567,1.0302709,1.7191379,0.8338631,0.6014519,0.4534474
3501.wav,0,5,non_guitar,0.7347959,0.7687047,0.7743995,1.1168879,1.9792435,0.9600681,0.8925822,0.9942479,1.300194,1.8944769,0.9070923,0.6444104
3502.wav,0,5/5,non_guitar,0.77766037,0.76494044,0.8363087,0.9961209,2.0,1.0839233,0.88110447,0.85931385,1.0716071,1.6068552,0.9774334,0.8533554
3503.wav,1,5,non_guitar,0.7601471,0.9163299,0.9256014,1.0027397,1.2727475,1.5330825,1.0490675,1.0543021,0.9525858,1.2708913,2.0,0.93403125
3504.wav,1,5/5,non_guitar,1.0650803,0.8546053,0.80686533,0.7341943,0.8112302,1.1907774,0.7447869,0.65688556,0.7267914,0.9214534,2.0,1.1177568
3505.wav,2,5,non_guitar,0.9827615,0.9729117,0.8758948,0.79623467,0.7566824,0.96506035,1.4806125,0.8150997,0.6622838,0.8650907,1.2836803,1.6165383
3506.wav,2,5/5,non_guitar,0.67457765,0.6869463,0.62908304,0.6780119,0.71376574,0.93653345,2.0,1.0514889,0.65470207,0.7235686,0.796926,1.3100071
3507.wav,3,7,non_guitar,1.5482858,0.8756399,0.6864761,0.78246295,1.7773601,0.9609306,0.8021767,1.5190804,0.97856706,0.64729464,1.19659,1.0923681
3508.wav,3,7/3,non_guitar,2.0,0.7632896,0.62266713,0.65988785,1.2859478,0.51885724,0.5205965,1.4349254,0.69898933,0.7642526,1.4625888,0.946818
3509.wav,3,7/5,non_guitar,2.0,0.7699145,0.5195323,0.6476494,1.2893131,0.649444,0.5253381,1.2106878,0.73171276,0.63027084,1.0339234,0.97850645
3510.wav,3,7/7,non_guitar,1.9347427,1.0455837,0.75953144,0.9607191,1.7993236,0.91851985,0.92246,1.5442877,0.8357001,0.8999063,1.6569357,1.0891029
3511.wav,4,7,non_guitar,1.4428325,2.0,0.6406226,0.6085939,0.8439205,1.5041547,0.73286057,0.91006064,1.4251513,0.7330036,0.8618325,1.4982173
3512.wav,4,7/3,non_guitar,1.0802764,1.6649611,0.8571926,0.6540669,0.81659615,1.8664093,0.75427,0.61570257,1.5034014,0.6081759,0.6355542,1.8819015
3513.wav,4,7/5,non_guitar,0.7430798,1.8973889,0.9510881,0.6092409,0.58295643,0.9697602,0.5661783,0.5644482,1.3357836,0.68813944,0.84035134,1.992171
3514.wav,4,7/7,non_guitar,1.1895195,2.0,0.82285845,0.6038562,0.6743437,1.4745623,0.83609974,0.6726959,0.9899775,0.7120836,0.7555568,1.516092
3515.wav,5,7,non_guitar,1.5158713,1.3957889,1.7409344,0.66982627,0.6589496,1.0000598,1.626718,0.8656882,1.0807626,1.9434574,0.94055617,1.1400027
3516.wav,5,7/3,non_guitar,1.4942775,1.4015989,1.7793143,0.83418745,0.65601015,0.646912,1.3136461,0.89390635,0.8238705,2.0,1.1034684,0.6492537
3517.wav,5,7/5,non_guitar,2.0,1.1355745,1.6340916,0.7966848,0.541258,0.55175084,0.90462816,0.6715705,0.68722165,1.8907022,1.1273565,0.9584839
3518.wav,5,7/7,non_guitar,1.772069,1.0652063,1.8360777,0.6711856,0.449773,0.47759524,0.7330053,0.44691765,0.5396714,1.0465376,0.6729571,0.85313183
3519.wav,6,7,non_guitar,1.11344,2.0,0.9335371,1.3804783,0.80974865,0.83957255,0.8397358,1.4118056,0.7490715,1.137466,1.7123308,0.847679
3520.wav,6,7/3,non_guitar,0.5960793,1.7288578,1.230374,1.950768,0.7366532,0.6439411,0.7080451,1.2962962,0.50885963,0.6632275,1.6230409,0.7073648
3521.wav,6,7/5,non_guitar,0.6952688,1.8246258,1.1995051,1.4855559,0.8968893,0.7116189,0.8328695,1.2641679,0.6887509,0.7943865,1.8760035,0.82617927
3522.wav,6,7/7,non_guitar,0.73044515,2.0,0.8862853,1.4688244,0.7294265,0.48476398,0.4986274,0.87104094,0.72425103,0.59184015,1.0370132,0.5374459
3523.wav,7,7,non_guitar,0.5820852,0.9444861,2.0,0.960677,1.2989954,0.70689684,0.5405327,0.57293123,1.1886332,0.78402287,0.6807398,1.2480147
3524.wav,7,7/3,non_guitar,0.8596457,0.657843,1.9103826,1.2133169,1.7953298,1.0228307,0.5813333,0.56335616,1.4848347,0.84661674,0.7314583,1.5005622
3525.wav,7,7/5,non_guitar,0.8095771,0.65861434,1.645609,1.0391877,1.9192564,1.186661,0.73013306,0.67704064,1.2346721,0.76286626,0.8583398,1.6895902
3526.wav,7,7/7,non_guitar,0.8564699,0.96758866,2.0,0.98235166,1.3828189,0.9459117,0.6243776,0.7068427,1.4784391,0.9490635,0.6617221,1.2971487
3527.wav,8,7,non_guitar,1.3444006,0.9133159,1.1750838,1.4634502,0.9021503,1.4998887,0.85007286,0.79339767,1.2035869,2.0,0.7692497,0.77320945
3528.wav,8,7/3,non_guitar,1.5621023,0.93936795,0.77418005,1.5761316,1.2100406,1.223887,0.6388232,0.61670935,0.71867967,1.9979899,0.9710868,0.73616886
3529.wav,8,7/5,non_guitar,1.5459384,0.84988135,0.7200694,1.4465528,0.9214053,1.2302246,0.6263194,0.577399,0.7349402,0.9951509,0.6597415,0.7080662
3530.wav,8,7/7,non_guitar,0.97006947,0.807479,0.93255585,1.8734446,1.0359503,1.9788325,1.1863908,0.84303635,0.90368664,1.519584,1.0109619,0.71448636
3531.wav,9,7,non_guitar,0.92629313,2.0,0.8824527,0.8080865,1.0683904,0.8475753,1.0091742,0.62012947,0.6807909,1.0515857,1.6433675,0.7089386
3532.wav,9,7/3,non_guitar,0.8865817,2.0,0.81083214,0.6974838,0.9628824,0.66815567,0.768878,0.53844064,0.6227267,0.8202188,1.5344021,0.71425724
3533.wav,9,7/5,non_guitar,0.9329697,2.0,0.89442456,0.8985193,1.551413,0.8649077,1.0733318,0.43436623,0.5647455,0.5840457,0.7583058,0.6617446
3534.wav,9,7/7,non_guitar,0.76370215,1.5439174,0.8870864,0.95834965,1.8931937,1.0469823,1.6492894,0.8165053,0.7241019,0.721756,0.9419358,0.6847888
3535.wav,10,7,non_guitar,0.67968524,0.9029517,2.0,0.92384815,0.6995979,1.2869459,0.9158157,1.3055781,0.7658289,0.57570195,0.5326501,1.1541858
3536.wav,10,7/3,non_guitar,0.56500554,0.6508031,2.0,0.7747246,0.46450198,0.84076273,0.44620383,1.0408723,0.6032909,0.53523517,0.47242868,1.1517804
3537.wav,10,7/5,non_guitar,0.7020097,0.9862595,2.0,0.73215115,0.6304596,1.2375205,0.8146824,0.8834436,0.6448766,0.68675053,0.7591928,1.145658
3538.wav,10,7/7,non_guitar,0.67395866,1.0054682,1.7576975,0.8181577,0.8424343,1.8801863,0.8718102,0.8485571,0.6178982,0.55823964,0.65517527,1.0702691
3539.wav,11,7,non_guitar,1.8805496,1.4106749,1.3147097,1.7063311,0.90166104,0.945462,1.3154521,1.1096964,2.0,1.124893,0.7377527,1.1006309
3540.wav,11,7/3,non_guitar,1.7280359,0.75977933,1.0522699,1.750021,0.75828314,0.8442724,1.2963641,0.87773275,1.1647389,0.5827892,0.62425256,0.95801663
3541.wav,11,7/5,non_guitar,1.5700176,0.9070449,0.86988056,1.9676223,0.96179503,0.8389626,1.2561846,0.7869543,1.1395572,0.81928504,0.71127135,0.78954417
3542.wav,11,7/7,non_guitar,2.0,1.1412784,1.0884392,1.3428502,0.7574954,0.6966965,1.1275088,0.8071041,1.0197854,0.68371415,0.7390762,0.85504246
3543.wav,0,7,non_guitar,1.0889304,2.0,0.8616064,0.73681134,1.0947798,0.62925905,0.7696667,1.0851508,0.90971994,1.8850689,0.7490959,0.5874248
3544.wav,0,7/3,non_guitar,1.1879178,2.0,0.70035756,0.73238754,1.2211826,0.5982008,0.75276554,1.1737185,0.7812427,0.9115988,0.658784,0.67313224
3545.wav,0,7/5,non_guitar,0.7573221,1.9409696,0.9407333,0.8331206,1.7941797,0.9380616,0.84140444,1.4306033,1.0532479,1.4451087,0.7512742,0.6673391
3546.wav,0,7/7,non_guitar,1.1164868,2.0,0.8353102,0.57526314,0.9422175,0.6058663,0.77338374,1.0107102,0.853588,1.0299013,0.56903756,0.5605475
3547.wav,1,7,non_guitar,0.7364793,1.2687165,2.0,0.7862314,0.6292135,1.5069785,0.6675948,0.5454779,0.98032826,0.855713,1.3345654,0.7583405
3548.wav,1,7/3,non_guitar,0.66036487,0.95409024,2.0,0.80551136,0.73356706,1.5362103,0.61765087,0.6543765,1.019134,0.98758507,0.9878382,0.60825104
3549.wav,1,7/5,non_guitar,0.80052817,0.9678031,1.6823981,0.72634923,0.9100613,1.8983629,0.62142587,0.6134418,1.354434,0.79308844,1.158319,0.71163315
3550.wav,1,7/7,non_guitar,0.783475,1.0044504,1.843804,0.9975005,0.90038234,1.1471887,0.77498066,0.8017505,1.4464891,0.95649195,1.6831832,0.88509446
3551.wav,2,7,non_guitar,1.089227,0.92264277,1.1595027,2.0,1.2018473,0.9644913,1.5352955,1.119758,0.97653204,1.1192107,1.2161105,1.7162836
3552.wav,2,7/3,non_guitar,0.84214747,0.8864136,1.0335848,2.0,1.1516991,0.88854885,1.4759562,0.6573726,0.64393806,0.99241453,0.75971663,1.4637011
3553.wav,2,7/5,non_guitar,1.1874882,1.1552632,1.0483991,1.7525681,0.9430052,0.9600605,1.8254933,1.0136085,0.90773225,1.3161801,1.1111305,1.5030868
3554.wav,2,7/7,non_guitar,1.1567152,1.1433061,1.1368085,1.6214099,1.1214719,0.9630623,1.8319845,1.1022044,1.2095766,1.9607079,1.1382626,1.6262932
3555.wav,3,7,non_guitar,2.0,0.9075601,0.8567941,0.92678785,1.2521174,0.7477504,0.78269446,1.0866386,0.6881081,1.0683305,1.2752845,1.1876862
3556.wav,3,7/3,non_guitar,1.986891,1.2866426,0.9399278,0.80431575,1.698482,1.1412718,0.7951714,1.5628855,1.120881,1.0338671,1.9230099,1.2693623
3557.wav,3,7/5,non_guitar,2.0,1.3356538,1.0726368,0.9731182,1.4039824,0.8077607,0.7334337,1.6586884,0.850788,0.8482434,1.2789636,1.140132
3558.wav,3,7/7,non_guitar,1.5791773,1.0273012,1.0328162,1.2167976,1.8920635,1.0552702,0.91514724,1.5331908,0.62258416,0.6351197,1.3716671,0.8222289
3559.wav,4,7,non_guitar,0.9033338,2.0,0.93017966,0.6131797,0.9686994,1.5896045,0.823508,0.6124484,0.8697816,0.6252296,0.5797957,0.88739073
3560.wav,4,7/3,non_guitar,0.97179675,1.5622311,0.927291,0.7670469,0.7744779,2.0,0.88368034,0.5144373,0.9190699,0.58861136,0.5988865,1.1659392
3561.wav,4,7/5,non_guitar,0.9429548,1.837098,1.0019972,0.72449505,0.63611037,1.1239827,0.8118774,0.73702383,1.2106848,0.65586007,0.76220095,1.6262765
3562.wav,4,7/7,non_guitar,1.079382,2.0,0.95381534,0.79862994,0.78060913,1.0647825,0.66689795,0.7027303,0.9753474,0.8138615,0.77950025,1.2009745
3563.wav,5,7,non_guitar,1.2681544,1.085782,2.0,1.0529457,0.65727997,0.6989795,1.2443819,0.8451565,0.7013509,0.9984877,0.56919044,0.6570984
3564.wav,5,7/3,non_guitar,1.1412065,1.1881707,1.784267,1.1684659,0.9263897,1.0149152,1.8220656,1.0745232,0.9738796,1.3998233,0.9668771,0.894935
3565.wav,5,7/5,non_guitar,1.565286,1.2249861,1.6734786,1.0158541,0.9449868,0.9530221,1.7194443,0.8822837,0.7535553,1.4426563,0.96517193,0.8853426
3566.wav,5,7/7,non_guitar,1.9937944,1.4737558,1.9518996,0.9950566,0.9753582,1.0667479,1.5005727,0.8878801,0.83152425,1.5507107,0.99071,1.0214341
3567.wav,6,7,non_guitar,1.0955689,1.6604414,1.4460027,2.0,0.91286075,0.73076224,0.99029016,1.1913798,0.9178861,0.92561674,1.2560834,0.7298719
3568.wav,6,7/3,non_guitar,1.2087789,1.5778624,1.1004843,2.0,1.042377,0.95996296,1.0790701,1.5157338,0.8463279,0.80392516,1.1740992,0.90202475
3569.wav,6,7/5,non_guitar,1.0073647,1.8910673,1.2180728,1.9226551,1.0440333,0.9353093,0.8044957,1.4815465,1.0639242,0.845345,1.7293429,1.0967855
3570.wav,6,7/7,non_guitar,0.81065905,2.0,1.2650598,1.482018,0.61976075,0.6156925,0.7011113,0.9222177,0.6364012,0.63226545,1.0809088,0.62185204
3571.wav,7,7,non_guitar,0.7707586,1.1447439,1.8358293,1.1922314,1.9617767,0.86273867,0.5033406,0.6165054,0.87402225,0.6101841,0.69620943,1.0531405
3572.wav,7,7/3,non_guitar,0.7621361,1.0229027,1.8779078,1.1190951,1.8155736,1.0379534,0.8292239,0.8509348,1.7247831,0.90878844,0.9162642,1.4852122
3573.wav,7,7/5,non_guitar,0.6250074,0.7109584,2.0,1.1870142,1.2982064,0.74448705,0.6049744,0.6016843,1.3020935,0.7945646,0.6138632,1.4348156
3574.wav,7,7/7,non_guitar,0.6267428,0.768284,1.6384801,1.3598862,1.4789634,0.6018517,0.60263973,0.84813523,1.766735,1.0303285,0.91777503,1.2838715
3575.wav,8,7,non_guitar,1.644036,1.0088241,0.9410238,1.5118632,1.3820872,1.9563115,1.1173708,0.8577616,1.099,1.4108332,0.8645341,1.0085888
3576.wav,8,7/3,non_guitar,1.7171124,1.0898169,1.3354315,1.9672433,1.2614638,1.4363551,1.2078892,1.1541909,1.230891,1.9956441,0.9433446,1.028639
3577.wav,8,7/5,non_guitar,1.8218486,1.1448987,1.0235686,1.9471545,1.1332368,1.4925299,0.98709667,0.82710356,0.6711918,1.2829571,0.93390584,0.9085375
3578.wav,8,7/7,non_guitar,1.5860054,1.2453629,1.3222845,1.8171068,1.0664693,1.3339586,1.028577,0.84894514,1.0033873,1.7854416,1.2175019,0.96313405
3579.wav,9,7,non_guitar,1.4299548,2.0,0.9101116,1.1141267,1.1659088,1.0277785,1.2758193,0.9440334,0.84439516,1.1737986,1.8434322,1.1325439
3580.wav,9,7/3,non_guitar,1.3730111,2.0,1.0930839,0.9091511,1.2167928,1.0818987,1.3649561,0.7455127,0.7513027,0.93482924,1.7167115,1.0698829
3581.wav,9,7/5,non_guitar,1.2384481,2.0,1.0079203,0.8655462,1.1646941,0.97588056,1.077329,0.6882452,0.59673446,0.67497104,0.90316486,0.75126576
3582.wav,9,7/7,non_guitar,0.9972207,1.7468007,1.0343007,1.1875771,1.5371077,1.0915192,1.1672566,0.745099,0.75534856,0.6744425,1.2340652,0.81244344
3583.wav,10,7,non_guitar,1.0819638,1.2512311,2.0,1.0902101,1.3463631,1.5883634,1.2805374,1.6147553,0.7115761,0.5976825,0.898506,1.6325766
3584.wav,10,7/3,non_guitar,0.6806501,0.8888081,2.0,0.7816944,0.68111765,0.8159855,0.7026707,1.1524663,0.7106066,0.5889126,0.6118887,1.1650779
3585.wav,10,7/5,non_guitar,0.5923081,0.86965823,2.0,0.80564165,0.5115219,0.7283387,0.6950622,1.0700411,0.6514543,0.53183484,0.5279513,0.7506679
3586.wav,10,7/7,non_guitar,1.0373799,1.3662708,2.0,0.7615944,0.8498086,1.354586,0.949986,1.7595277,0.81813216,0.8109021,0.7915372,1.2848212
3587.wav,11,7,non_guitar,1.705055,1.085988,1.2198465,2.0,1.0608591,0.9730191,1.5737228,1.0640697,1.7241777,1.1787745,1.051545,0.97777545
3588.wav,11,7/3,non_guitar,1.5492015,0.9382781,0.90782166,1.2782037,0.7622417,0.7531412,1.2302914,1.0957543,1.848944,0.95353174,0.7835265,0.77433175
3589.wav,11,7/5,non_guitar,1.1849549,0.7280899,0.7523951,1.1510496,0.7014905,0.7559199,0.9900431,1.1106278,2.0,0.8398118,0.75882125,0.8053794
3590.wav,11,7/7,non_guitar,1.6517987,1.1507981,1.169812,1.4330506,0.8314875,0.84145683,1.3998672,1.1041236,1.8656331,1.1682894,0.99429256,1.0929271
3591.wav,0,7,non_guitar,1.4618547,1.9330347,1.2328091,1.0928562,1.297497,0.8857964,1.0007162,1.2383456,1.3400183,1.5649626,0.89986515,0.89401764
3592.wav,0,7/3,non_guitar,0.97047186,2.0,0.9808613,0.7838136,1.1800478,0.796982,0.82210314,1.4247667,1.2130862,1.2691302,0.703525,0.6885055
3593.wav,0,7/5,non_guitar,1.0987387,1.5829294,1.1481087,1.0625355,1.5563049,0.99072754,0.9459963,2.0,1.2494433,1.7389212,1.0088745,0.90925175
3594.wav,0,7/7,non_guitar,0.96499395,1.2649443,0.91905725,1.0469207,1.24949,0.83375657,0.95980084,1.681375,1.5094237,1.8759445,1.0550106,0.89972484
3595.wav,1,7,non_guitar,0.73586226,1.125588,2.0,0.96095484,0.96762896,1.3534188,0.8695271,0.8910904,1.1062844,0.87617946,1.27789,0.8279207
3596.wav,1,7/3,non_guitar,0.71011984,1.0141355,2.0,0.71708417,0.62826705,0.99185497,0.5867524,0.67378104,1.1083196,0.7730576,0.72466046,0.59598386
3597.wav,1,7/5,non_guitar,0.754353,0.81088936,1.242896,0.67893136,0.5287777,1.377635,0.73371017,0.78555745,1.970351,1.4050728,1.7693347,0.82890236
3598.wav,1,7/7,non_guitar,0.81649697,0.8077465,1.5914379,0.9427177,0.8378717,1.433551,0.76577395,0.86896837,1.9485295,1.1078436,1.9889321,0.91472465
3599.wav,2,7,non_guitar,1.0266118,0.88660157,1.19452,1.8245379,0.8503696,0.9352834,1.6391792,1.0294042,1.2322963,1.9087636,1.3779831,1.9540309
3600.wav,2,7/3,non_guitar,1.0143759,0.89448965,1.1787496,1.8262348,0.88604915,0.81940615,1.6077589,0.8822329,0.95587593,1.7675823,1.0054133,1.3570781
3601.wav,2,7/5,non_guitar,0.9120661,0.83069277,0.96052694,1.2599491,1.0515853,0.890123,1.7412342,1.0520809,0.9018936,1.897486,1.2100214,1.3006481
3602.wav,2,7/7,non_guitar,0.99445313,0.9482354,0.96199536,1.5052186,1.3060567,1.1468452,1.8037752,1.2906983,1.1189294,1.8229473,1.4051819,1.2134162
3603.wav,3,hdim7,non_guitar,2.0,1.0774932,0.82834566,1.4653742,0.710219,0.62533176,1.1781639,0.65451086,0.6173831,0.80781794,1.4900398,0.83508337
3604.wav,3,hdim7/3,non_guitar,2.0,0.8546112,0.76322544,1.5642254,0.7479032,0.61443,1.1506478,0.6164753,0.5782495,0.6713056,1.5567299,1.1148279
3605.wav,3,hdim7/5,non_guitar,1.9169865,1.120867,0.9355374,1.8342936,1.3647101,0.91863316,1.2366865,0.8380214,0.8275777,0.978809,1.4578807,1.0004754
3606.wav,3,hdim7/7,non_guitar,1.5432909,0.7718258,1.070457,2.0,0.74548244,0.68171406,1.2085056,0.85452044,0.697212,0.7859787,1.4800743,1.140735
3607.wav,4,hdim7,non_guitar,0.84224224,2.0,1.0017064,0.7704222,1.6837622,0.8185122,0.5228267,1.2116318,0.74387205,0.513436,0.57318413,1.2311692
3608.wav,4,hdim7/3,non_guitar,1.1073713,1.737094,0.79852045,0.81879973,1.6017326,0.67434466,0.63330925,1.3554823,0.61095333,0.5303613,0.7731285,1.6903691
3609.wav,4,hdim7/5,non_guitar,1.0572969,2.0,0.75694025,0.48297077,1.1340767,0.6188396,0.5163622,1.1778628,0.7278564,0.63207734,0.89437896,1.7287407
3610.wav,4,hdim7/7,non_guitar,1.1878426,2.0,0.9197966,1.0620974,1.6208972,0.5550263,0.745581,0.98025715,0.70901155,0.5502018,0.5773343,1.1773134
3611.wav,5,hdim7,non_guitar,1.6259027,1.0317202,1.4948127,0.94746596,0.87119424,1.5915781,1.0290385,0.8861735,1.8733723,0.74284977,0.4321047,0.5676746
3612.wav,5,hdim7/3,non_guitar,1.6828785,0.63749164,1.8296645,0.8346126,0.7575283,1.9183729,0.8952675,0.7229558,1.5194732,0.7563343,0.49308038,0.743257
3613.wav,5,hdim7/5,non_guitar,1.8624874,1.1286047,1.858715,0.9265307,0.718971,1.3612566,0.80234325,0.72410095,1.7582421,0.85742176,0.4563315,0.7122456
3614.wav,5,hdim7/7,non_guitar,2.0,1.1192384,1.6350069,0.71469617,0.54219884,1.0559568,0.6375748,0.6368928,0.9049572,0.76055086,0.6294324,0.86378443
3615.wav,6,hdim7,non_guitar,1.0021843,2.0,1.1946061,1.4455792,0.7678124,0.91922486,1.6466386,0.72065055,0.80230296,1.5478024,0.6489525,0.57797873
3616.wav,6,hdim7/3,non_guitar,0.7637582,1.6077613,1.1610506,2.0,0.745157,0.7135149,1.50898,0.7705641,0.7471267,1.4962595,0.78143233,0.5893544
3617.wav,6,hdim7/5,non_guitar,0.82498837,2.0,0.93025994,1.0599406,0.61877203,0.63118947,1.0558493,0.5748912,0.8045242,1.2922709,0.49387503,0.5025575
3618.wav,6,hdim7/7,non_guitar,1.0032462,1.5482011,0.8491383,2.0,1.1272049,0.7816594,1.240596,0.7871724,0.89902866,1.3666971,0.6029022,0.7364187
3619.wav,7,hdim7,non_guitar,0.7591693,1.0589297,1.8633653,1.349054,1.5449078,0.82250595,0.8099357,1.6909392,0.9031997,0.8869784,1.9048743,1.0047036
3620.wav,7,hdim7/3,non_guitar,0.5485601,0.70517445,1.5475037,0.8686973,1.0602341,0.8564074,0.98710215,1.7263412,0.7173748,0.7314384,2.0,0.9339327
3621.wav,7,hdim7/5,non_guitar,0.64196503,0.94059056,2.0,0.83817077,1.220428,0.7935702,0.6830994,1.0579655,0.7014184,0.83304644,1.907685,0.815223
3622.wav,7,hdim7/7,non_guitar,0.57515067,0.90995824,2.0,0.99758214,1.4971005,0.53199214,0.46746933,0.8126309,0.60139924,0.59000945,0.8028822,0.5463126
3623.wav,8,hdim7,non_guitar,0.7163614,0.6724176,1.0263109,2.0,0.723215,0.9797043,0.6531631,0.8869908,1.6145673,0.7542976,0.69344956,1.3011271
3624.wav,8,hdim7/3,non_guitar,0.84198815,0.5826891,0.62943894,1.2638284,1.0746902,1.7886655,0.73705626,0.7844597,1.983089,0.8701786,0.66493404,1.646574
3625.wav,8,hdim7/5,non_guitar,0.76835823,0.70745087,1.1247015,2.0,0.72381246,1.162296,0.6859821,0.7894634,0.95863223,0.6197772,0.68560874,1.4280157
3626.wav,8,hdim7/7,non_guitar,0.6144253,0.56500196,0.8232814,1.7362618,1.2360935,1.5953748,0.69274557,0.5422522,0.772938,0.49025545,0.60106885,1.0366098
3627.wav,9,hdim7,non_guitar,1.979527,0.8205946,0.69149387,0.88917637,1.3021833,1.1649892,1.1343179,0.67539454,0.76671463,1.9192499,1.0069143,1.1164097
3628.wav,9,hdim7/3,non_guitar,2.0,0.80200535,0.6438341,0.6313537,1.1059906,0.77714694,0.95768493,0.7271,0.81142116,1.8386629,0.75706685,0.75865626
3629.wav,9,hdim7/5,non_guitar,2.0,0.8153738,0.6291839,0.8887392,1.4511225,0.77225554,1.0275917,0.62658215,0.67195976,0.84947777,0.5724262,0.9722619
3630.wav,9,hdim7/7,non_guitar,1.3503534,0.97699213,0.9499937,1.3790268,2.0,0.9438114,1.4651805,0.7914678,0.82689714,1.0781316,0.7511816,0.9748668
3631.wav,10,hdim7,non_guitar,0.85361123,1.5640296,0.9479979,0.74210525,0.8561882,1.7502778,1.057445,1.4227468,0.78438115,0.8645873,2.0,1.0011957
3632.wav,10,hdim7/3,non_guitar,0.74998105,1.525672,0.80299854,0.560487,0.5894343,1.0637084,0.8210835,1.1743416,0.83056474,0.83530396,2.0,0.9369167
3633.wav,10,hdim7/5,non_guitar,0.77679884,1.6333742,0.7588227,0.5401775,0.74804026,2.0,0.92728114,0.932364,0.87150085,0.846823,1.3013291,0.7806889
3634.wav,10,hdim7/7,non_guitar,1.0776528,1.8483124,0.82814974,0.59327996,0.73299515,1.1710721,1.0735644,1.7624093,0.9164108,0.81932455,0.86720955,0.6793241
3635.wav,11,hdim7,non_guitar,0.96219945,1.1891052,2.0,1.0923735,0.71336424,0.69761366,1.0559294,0.84186876,1.5183722,0.62561685,0.796619,1.7355461
3636.wav,11,hdim7/3,non_guitar,0.81328714,0.8395685,1.8358142,0.55481803,0.36584392,0.4506325,0.65153867,0.51451004,0.7809907,0.5250803,0.5925079,1.6781335
3637.wav,11,hdim7/5,non_guitar,0.7888676,0.75700605,2.0,0.85470235,0.37354255,0.39799947,0.9824953,0.50997335,0.5087784,0.44901773,0.40738988,0.9638204
3638.wav,11,hdim7/7,non_guitar,0.8950553,0.8739061,1.9179747,1.0490837,0.7027934,0.7795748,1.3224888,0.95665634,1.5792272,0.978868,0.69490534,1.099829
3639.wav,0,hdim7,non_guitar,2.0,1.2313673,1.0456717,1.2462518,0.7627326,0.5785289,0.6807153,1.3208318,1.1832381,1.6103692,0.68533534,0.8236115
3640.wav,0,hdim7/3,non_guitar,2.0,0.8433254,0.56314135,1.1025231,0.6257076,0.47196555,0.55125827,0.9915807,0.78892344,1.3158042,0.73234975,0.7729173
