,file_name,label,instrument,type_of_sound
4681,4681.wav,E:maj7/7,non_guitar,Steinway_Grand_Piano
4682,4682.wav,F:maj7,non_guitar,Steinway_Grand_Piano
4683,4683.wav,F:maj7/3,non_guitar,Steinway_Grand_Piano
4684,4684.wav,F:maj7/5,non_guitar,Steinway_Grand_Piano
4685,4685.wav,F:maj7/7,non_guitar,Steinway_Grand_Piano
4686,4686.wav,F#:maj7,non_guitar,Steinway_Grand_Piano
4687,4687.wav,F#:maj7/3,non_guitar,Steinway_Grand_Piano
4688,4688.wav,F#:maj7/5,non_guitar,Steinway_Grand_Piano
4689,4689.wav,F#:maj7/7,non_guitar,Steinway_Grand_Piano
4690,4690.wav,G:maj7,non_guitar,Steinway_Grand_Piano
4691,4691.wav,G:maj7/3,non_guitar,Steinway_Grand_Piano
4692,4692.wav,G:maj7/5,non_guitar,Steinway_Grand_Piano
4693,4693.wav,G:maj7/7,non_guitar,Steinway_Grand_Piano
4694,4694.wav,G#:maj7,non_guitar,Steinway_Grand_Piano
4695,4695.wav,G#:maj7/3,non_guitar,Steinway_Grand_Piano
4696,4696.wav,G#:maj7/5,non_guitar,Steinway_Grand_Piano
4697,4697.wav,G#:maj7/7,non_guitar,Steinway_Grand_Piano
4698,4698.wav,A:maj7,non_guitar,Steinway_Grand_Piano
4699,4699.wav,A:maj7/3,non_guitar,Steinway_Grand_Piano
4700,4700.wav,A:maj7/5,non_guitar,Steinway_Grand_Piano
4701,4701.wav,A:maj7/7,non_guitar,Steinway_Grand_Piano
4702,4702.wav,A#:maj7,non_guitar,Steinway_Grand_Piano
4703,4703.wav,A#:maj7/3,non_guitar,Steinway_Grand_Piano
4704,4704.wav,A#:maj7/5,non_guitar,Steinway_Grand_Piano
4705,4705.wav,A#:maj7/7,non_guitar,Steinway_Grand_Piano
4706,4706.wav,B:maj7,non_guitar,Steinway_Grand_Piano
4707,4707.wav,B:maj7/3,non_guitar,Steinway_Grand_Piano
4708,4708.wav,B:maj7/5,non_guitar,Steinway_Grand_Piano
4709,4709.wav,B:maj7/7,non_guitar,Steinway_Grand_Piano
4710,4710.wav,C:maj7,non_guitar,Steinway_Grand_Piano
4711,4711.wav,C:maj7/3,non_guitar,Steinway_Grand_Piano
4712,4712.wav,C:maj7/5,non_guitar,Steinway_Grand_Piano
4713,4713.wav,C:maj7/7,non_guitar,Steinway_Grand_Piano
4714,4714.wav,C#:maj7,non_guitar,Steinway_Grand_Piano
4715,4715.wav,C#:maj7/3,non_guitar,Steinway_Grand_Piano
4716,4716.wav,C#:maj7/5,non_guitar,Steinway_Grand_Piano
4717,4717.wav,C#:maj7/7,non_guitar,Steinway_Grand_Piano
4718,4718.wav,D:maj7,non_guitar,Steinway_Grand_Piano
4719,4719.wav,D:maj7/3,non_guitar,Steinway_Grand_Piano
4720,4720.wav,D:maj7/5,non_guitar,Steinway_Grand_Piano
4721,4721.wav,D:maj7/7,non_guitar,Steinway_Grand_Piano
4722,4722.wav,D#:maj7,non_guitar,Steinway_Grand_Piano
4723,4723.wav,D#:maj7/3,non_guitar,Steinway_Grand_Piano
4724,4724.wav,D#:maj7/5,non_guitar,Steinway_Grand_Piano
4725,4725.wav,D#:maj7/7,non_guitar,Steinway_Grand_Piano
4726,4726.wav,E:maj7,non_guitar,Steinway_Grand_Piano
4727,4727.wav,E:maj7/3,non_guitar,Steinway_Grand_Piano
4728,4728.wav,E:maj7/5,non_guitar,Steinway_Grand_Piano
4729,4729.wav,E:maj7/7,non_guitar,Steinway_Grand_Piano
4730,4730.wav,F:maj7,non_guitar,Steinway_Grand_Piano
4731,4731.wav,F:maj7/3,non_guitar,Steinway_Grand_Piano
4732,4732.wav,F:maj7/5,non_guitar,Steinway_Grand_Piano
4733,4733.wav,F:maj7/7,non_guitar,Steinway_Grand_Piano
4734,4734.wav,F#:maj7,non_guitar,Steinway_Grand_Piano
4735,4735.wav,F#:maj7/3,non_guitar,Steinway_Grand_Piano
4736,4736.wav,F#:maj7/5,non_guitar,Steinway_Grand_Piano
4737,4737.wav,F#:maj7/7,non_guitar,Steinway_Grand_Piano
4738,4738.wav,G:maj7,non_guitar,Steinway_Grand_Piano
4739,4739.wav,G:maj7/3,non_guitar,Steinway_Grand_Piano
4740,4740.wav,G:maj7/5,non_guitar,Steinway_Grand_Piano
4741,4741.wav,G:maj7/7,non_guitar,Steinway_Grand_Piano
4742,4742.wav,G#:maj7,non_guitar,Steinway_Grand_Piano
4743,4743.wav,G#:maj7/3,non_guitar,Steinway_Grand_Piano
4744,4744.wav,G#:maj7/5,non_guitar,Steinway_Grand_Piano
4745,4745.wav,G#:maj7/7,non_guitar,Steinway_Grand_Piano
4746,4746.wav,A:maj7,non_guitar,Steinway_Grand_Piano
4747,4747.wav,A:maj7/3,non_guitar,Steinway_Grand_Piano
4748,4748.wav,A:maj7/5,non_guitar,Steinway_Grand_Piano
4749,4749.wav,A:maj7/7,non_guitar,Steinway_Grand_Piano
4750,4750.wav,A#:maj7,non_guitar,Steinway_Grand_Piano
4751,4751.wav,A#:maj7/3,non_guitar,Steinway_Grand_Piano
4752,4752.wav,A#:maj7/5,non_guitar,Steinway_Grand_Piano
4753,4753.wav,A#:maj7/7,non_guitar,Steinway_Grand_Piano
4754,4754.wav,B:maj7,non_guitar,Steinway_Grand_Piano
4755,4755.wav,B:maj7/3,non_guitar,Steinway_Grand_Piano
4756,4756.wav,B:maj7/5,non_guitar,Steinway_Grand_Piano
4757,4757.wav,B:maj7/7,non_guitar,Steinway_Grand_Piano
4758,4758.wav,C:min7,non_guitar,Steinway_Grand_Piano
4759,4759.wav,C:min7/3,non_guitar,Steinway_Grand_Piano
4760,4760.wav,C:min7/5,non_guitar,Steinway_Grand_Piano
4761,4761.wav,C:min7/7,non_guitar,Steinway_Grand_Piano
4762,4762.wav,C#:min7,non_guitar,Steinway_Grand_Piano
4763,4763.wav,C#:min7/3,non_guitar,Steinway_Grand_Piano
4764,4764.wav,C#:min7/5,non_guitar,Steinway_Grand_Piano
4765,4765.wav,C#:min7/7,non_guitar,Steinway_Grand_Piano
4766,4766.wav,D:min7,non_guitar,Steinway_Grand_Piano
4767,4767.wav,D:min7/3,non_guitar,Steinway_Grand_Piano
4768,4768.wav,D:min7/5,non_guitar,Steinway_Grand_Piano
4769,4769.wav,D:min7/7,non_guitar,Steinway_Grand_Piano
4770,4770.wav,D#:min7,non_guitar,Steinway_Grand_Piano
4771,4771.wav,D#:min7/3,non_guitar,Steinway_Grand_Piano
4772,4772.wav,D#:min7/5,non_guitar,Steinway_Grand_Piano
4773,4773.wav,D#:min7/7,non_guitar,Steinway_Grand_Piano
4774,4774.wav,E:min7,non_guitar,Steinway_Grand_Piano
4775,4775.wav,E:min7/3,non_guitar,Steinway_Grand_Piano
4776,4776.wav,E:min7/5,non_guitar,Steinway_Grand_Piano
4777,4777.wav,E:min7/7,non_guitar,Steinway_Grand_Piano
4778,4778.wav,F:min7,non_guitar,Steinway_Grand_Piano
4779,4779.wav,F:min7/3,non_guitar,Steinway_Grand_Piano
4780,4780.wav,F:min7/5,non_guitar,Steinway_Grand_Piano
4781,4781.wav,F:min7/7,non_guitar,Steinway_Grand_Piano
4782,4782.wav,F#:min7,non_guitar,Steinway_Grand_Piano
4783,4783.wav,F#:min7/3,non_guitar,Steinway_Grand_Piano
4784,4784.wav,F#:min7/5,non_guitar,Steinway_Grand_Piano
4785,4785.wav,F#:min7/7,non_guitar,Steinway_Grand_Piano
4786,4786.wav,G:min7,non_guitar,Steinway_Grand_Piano
4787,4787.wav,G:min7/3,non_guitar,Steinway_Grand_Piano
4788,4788.wav,G:min7/5,non_guitar,Steinway_Grand_Piano
4789,4789.wav,G:min7/7,non_guitar,Steinway_Grand_Piano
4790,4790.wav,G#:min7,non_guitar,Steinway_Grand_Piano
4791,4791.wav,G#:min7/3,non_guitar,Steinway_Grand_Piano
4792,4792.wav,G#:min7/5,non_guitar,Steinway_Grand_Piano
4793,4793.wav,G#:min7/7,non_guitar,Steinway_Grand_Piano
4794,4794.wav,A:min7,non_guitar,Steinway_Grand_Piano
4795,4795.wav,A:min7/3,non_guitar,Steinway_Grand_Piano
4796,4796.wav,A:min7/5,non_guitar,Steinway_Grand_Piano
4797,4797.wav,A:min7/7,non_guitar,Steinway_Grand_Piano
4798,4798.wav,A#:min7,non_guitar,Steinway_Grand_Piano
4799,4799.wav,A#:min7/3,non_guitar,Steinway_Grand_Piano
4800,4800.wav,A#:min7/5,non_guitar,Steinway_Grand_Piano
4801,4801.wav,A#:min7/7,non_guitar,Steinway_Grand_Piano
4802,4802.wav,B:min7,non_guitar,Steinway_Grand_Piano
4803,4803.wav,B:min7/3,non_guitar,Steinway_Grand_Piano
4804,4804.wav,B:min7/5,non_guitar,Steinway_Grand_Piano
4805,4805.wav,B:min7/7,non_guitar,Steinway_Grand_Piano
4806,4806.wav,C:min7,non_guitar,Steinway_Grand_Piano
4807,4807.wav,C:min7/3,non_guitar,Steinway_Grand_Piano
4808,4808.wav,C:min7/5,non_guitar,Steinway_Grand_Piano
4809,4809.wav,C:min7/7,non_guitar,Steinway_Grand_Piano
4810,4810.wav,C#:min7,non_guitar,Steinway_Grand_Piano
4811,4811.wav,C#:min7/3,non_guitar,Steinway_Grand_Piano
4812,4812.wav,C#:min7/5,non_guitar,Steinway_Grand_Piano
4813,4813.wav,C#:min7/7,non_guitar,Steinway_Grand_Piano
4814,4814.wav,D:min7,non_guitar,Steinway_Grand_Piano
4815,4815.wav,D:min7/3,non_guitar,Steinway_Grand_Piano
4816,4816.wav,D:min7/5,non_guitar,Steinway_Grand_Piano
4817,4817.wav,D:min7/7,non_guitar,Steinway_Grand_Piano
4818,4818.wav,D#:min7,non_guitar,Steinway_Grand_Piano
4819,4819.wav,D#:min7/3,non_guitar,Steinway_Grand_Piano
4820,4820.wav,D#:min7/5,non_guitar,Steinway_Grand_Piano
4821,4821.wav,D#:min7/7,non_guitar,Steinway_Grand_Piano
4822,4822.wav,E:min7,non_guitar,Steinway_Grand_Piano
4823,4823.wav,E:min7/3,non_guitar,Steinway_Grand_Piano
4824,4824.wav,E:min7/5,non_guitar,Steinway_Grand_Piano
4825,4825.wav,E:min7/7,non_guitar,Steinway_Grand_Piano
4826,4826.wav,F:min7,non_guitar,Steinway_Grand_Piano
4827,4827.wav,F:min7/3,non_guitar,Steinway_Grand_Piano
4828,4828.wav,F:min7/5,non_guitar,Steinway_Grand_Piano
4829,4829.wav,F:min7/7,non_guitar,Steinway_Grand_Piano
4830,4830.wav,F#:min7,non_guitar,Steinway_Grand_Piano
4831,4831.wav,F#:min7/3,non_guitar,Steinway_Grand_Piano
4832,4832.wav,F#:min7/5,non_guitar,Steinway_Grand_Piano
4833,4833.wav,F#:min7/7,non_guitar,Steinway_Grand_Piano
4834,4834.wav,G:min7,non_guitar,Steinway_Grand_Piano
4835,4835.wav,G:min7/3,non_guitar,Steinway_Grand_Piano
4836,4836.wav,G:min7/5,non_guitar,Steinway_Grand_Piano
4837,4837.wav,G:min7/7,non_guitar,Steinway_Grand_Piano
4838,4838.wav,G#:min7,non_guitar,Steinway_Grand_Piano
4839,4839.wav,G#:min7/3,non_guitar,Steinway_Grand_Piano
4840,4840.wav,G#:min7/5,non_guitar,Steinway_Grand_Piano
4841,4841.wav,G#:min7/7,non_guitar,Steinway_Grand_Piano
4842,4842.wav,A:min7,non_guitar,Steinway_Grand_Piano
4843,4843.wav,A:min7/3,non_guitar,Steinway_Grand_Piano
4844,4844.wav,A:min7/5,non_guitar,Steinway_Grand_Piano
4845,4845.wav,A:min7/7,non_guitar,Steinway_Grand_Piano
4846,4846.wav,A#:min7,non_guitar,Steinway_Grand_Piano
4847,4847.wav,A#:min7/3,non_guitar,Steinway_Grand_Piano
4848,4848.wav,A#:min7/5,non_guitar,Steinway_Grand_Piano
4849,4849.wav,A#:min7/7,non_guitar,Steinway_Grand_Piano
4850,4850.wav,B:min7,non_guitar,Steinway_Grand_Piano
4851,4851.wav,B:min7/3,non_guitar,Steinway_Grand_Piano
4852,4852.wav,B:min7/5,non_guitar,Steinway_Grand_Piano
4853,4853.wav,B:min7/7,non_guitar,Steinway_Grand_Piano
4854,4854.wav,C:5,non_guitar,Steinway_Grand_Piano
4855,4855.wav,C:5/5,non_guitar,Steinway_Grand_Piano
4856,4856.wav,C#:5,non_guitar,Steinway_Grand_Piano
4857,4857.wav,C#:5/5,non_guitar,Steinway_Grand_Piano
4858,4858.wav,D:5,non_guitar,Steinway_Grand_Piano
4859,4859.wav,D:5/5,non_guitar,Steinway_Grand_Piano
4860,4860.wav,D#:5,non_guitar,Steinway_Grand_Piano
4861,4861.wav,D#:5/5,non_guitar,Steinway_Grand_Piano
4862,4862.wav,E:5,non_guitar,Steinway_Grand_Piano
4863,4863.wav,E:5/5,non_guitar,Steinway_Grand_Piano
4864,4864.wav,F:5,non_guitar,Steinway_Grand_Piano
4865,4865.wav,F:5/5,non_guitar,Steinway_Grand_Piano
4866,4866.wav,F#:5,non_guitar,Steinway_Grand_Piano
4867,4867.wav,F#:5/5,non_guitar,Steinway_Grand_Piano
4868,4868.wav,G:5,non_guitar,Steinway_Grand_Piano
4869,4869.wav,G:5/5,non_guitar,Steinway_Grand_Piano
4870,4870.wav,G#:5,non_guitar,Steinway_Grand_Piano
4871,4871.wav,G#:5/5,non_guitar,Steinway_Grand_Piano
4872,4872.wav,A:5,non_guitar,Steinway_Grand_Piano
4873,4873.wav,A:5/5,non_guitar,Steinway_Grand_Piano
4874,4874.wav,A#:5,non_guitar,Steinway_Grand_Piano
4875,4875.wav,A#:5/5,non_guitar,Steinway_Grand_Piano
4876,4876.wav,B:5,non_guitar,Steinway_Grand_Piano
4877,4877.wav,B:5/5,non_guitar,Steinway_Grand_Piano
4878,4878.wav,C:5,non_guitar,Steinway_Grand_Piano
4879,4879.wav,C:5/5,non_guitar,Steinway_Grand_Piano
4880,4880.wav,C#:5,non_guitar,Steinway_Grand_Piano
4881,4881.wav,C#:5/5,non_guitar,Steinway_Grand_Piano
4882,4882.wav,D:5,non_guitar,Steinway_Grand_Piano
4883,4883.wav,D:5/5,non_guitar,Steinway_Grand_Piano
4884,4884.wav,D#:5,non_guitar,Steinway_Grand_Piano
4885,4885.wav,D#:5/5,non_guitar,Steinway_Grand_Piano
4886,4886.wav,E:5,non_guitar,Steinway_Grand_Piano
4887,4887.wav,E:5/5,non_guitar,Steinway_Grand_Piano
4888,4888.wav,F:5,non_guitar,Steinway_Grand_Piano
4889,4889.wav,F:5/5,non_guitar,Steinway_Grand_Piano
4890,4890.wav,F#:5,non_guitar,Steinway_Grand_Piano
4891,4891.wav,F#:5/5,non_guitar,Steinway_Grand_Piano
4892,4892.wav,G:5,non_guitar,Steinway_Grand_Piano
4893,4893.wav,G:5/5,non_guitar,Steinway_Grand_Piano
4894,4894.wav,G#:5,non_guitar,Steinway_Grand_Piano
4895,4895.wav,G#:5/5,non_guitar,Steinway_Grand_Piano
4896,4896.wav,A:5,non_guitar,Steinway_Grand_Piano
4897,4897.wav,A:5/5,non_guitar,Steinway_Grand_Piano
4898,4898.wav,A#:5,non_guitar,Steinway_Grand_Piano
4899,4899.wav,A#:5/5,non_guitar,Steinway_Grand_Piano
4900,4900.wav,B:5,non_guitar,Steinway_Grand_Piano
4901,4901.wav,B:5/5,non_guitar,Steinway_Grand_Piano
4902,4902.wav,C:7,non_guitar,Steinway_Grand_Piano
4903,4903.wav,C:7/3,non_guitar,Steinway_Grand_Piano
4904,4904.wav,C:7/5,non_guitar,Steinway_Grand_Piano
4905,4905.wav,C:7/7,non_guitar,Steinway_Grand_Piano
4906,4906.wav,C#:7,non_guitar,Steinway_Grand_Piano
4907,4907.wav,C#:7/3,non_guitar,Steinway_Grand_Piano
4908,4908.wav,C#:7/5,non_guitar,Steinway_Grand_Piano
4909,4909.wav,C#:7/7,non_guitar,Steinway_Grand_Piano
4910,4910.wav,D:7,non_guitar,Steinway_Grand_Piano
4911,4911.wav,D:7/3,non_guitar,Steinway_Grand_Piano
4912,4912.wav,D:7/5,non_guitar,Steinway_Grand_Piano
4913,4913.wav,D:7/7,non_guitar,Steinway_Grand_Piano
4914,4914.wav,D#:7,non_guitar,Steinway_Grand_Piano
4915,4915.wav,D#:7/3,non_guitar,Steinway_Grand_Piano
4916,4916.wav,D#:7/5,non_guitar,Steinway_Grand_Piano
4917,4917.wav,D#:7/7,non_guitar,Steinway_Grand_Piano
4918,4918.wav,E:7,non_guitar,Steinway_Grand_Piano
4919,4919.wav,E:7/3,non_guitar,Steinway_Grand_Piano
4920,4920.wav,E:7/5,non_guitar,Steinway_Grand_Piano
4921,4921.wav,E:7/7,non_guitar,Steinway_Grand_Piano
4922,4922.wav,F:7,non_guitar,Steinway_Grand_Piano
4923,4923.wav,F:7/3,non_guitar,Steinway_Grand_Piano
4924,4924.wav,F:7/5,non_guitar,Steinway_Grand_Piano
4925,4925.wav,F:7/7,non_guitar,Steinway_Grand_Piano
4926,4926.wav,F#:7,non_guitar,Steinway_Grand_Piano
4927,4927.wav,F#:7/3,non_guitar,Steinway_Grand_Piano
4928,4928.wav,F#:7/5,non_guitar,Steinway_Grand_Piano
4929,4929.wav,F#:7/7,non_guitar,Steinway_Grand_Piano
4930,4930.wav,G:7,non_guitar,Steinway_Grand_Piano
4931,4931.wav,G:7/3,non_guitar,Steinway_Grand_Piano
4932,4932.wav,G:7/5,non_guitar,Steinway_Grand_Piano
4933,4933.wav,G:7/7,non_guitar,Steinway_Grand_Piano
4934,4934.wav,G#:7,non_guitar,Steinway_Grand_Piano
4935,4935.wav,G#:7/3,non_guitar,Steinway_Grand_Piano
4936,4936.wav,G#:7/5,non_guitar,Steinway_Grand_Piano
4937,4937.wav,G#:7/7,non_guitar,Steinway_Grand_Piano
4938,4938.wav,A:7,non_guitar,Steinway_Grand_Piano
4939,4939.wav,A:7/3,non_guitar,Steinway_Grand_Piano
4940,4940.wav,A:7/5,non_guitar,Steinway_Grand_Piano
4941,4941.wav,A:7/7,non_guitar,Steinway_Grand_Piano
4942,4942.wav,A#:7,non_guitar,Steinway_Grand_Piano
4943,4943.wav,A#:7/3,non_guitar,Steinway_Grand_Piano
4944,4944.wav,A#:7/5,non_guitar,Steinway_Grand_Piano
4945,4945.wav,A#:7/7,non_guitar,Steinway_Grand_Piano
4946,4946.wav,B:7,non_guitar,Steinway_Grand_Piano
4947,4947.wav,B:7/3,non_guitar,Steinway_Grand_Piano
4948,4948.wav,B:7/5,non_guitar,Steinway_Grand_Piano
4949,4949.wav,B:7/7,non_guitar,Steinway_Grand_Piano
4950,4950.wav,C:7,non_guitar,Steinway_Grand_Piano
4951,4951.wav,C:7/3,non_guitar,Steinway_Grand_Piano
4952,4952.wav,C:7/5,non_guitar,Steinway_Grand_Piano
4953,4953.wav,C:7/7,non_guitar,Steinway_Grand_Piano
4954,4954.wav,C#:7,non_guitar,Steinway_Grand_Piano
4955,4955.wav,C#:7/3,non_guitar,Steinway_Grand_Piano
4956,4956.wav,C#:7/5,non_guitar,Steinway_Grand_Piano
4957,4957.wav,C#:7/7,non_guitar,Steinway_Grand_Piano
4958,4958.wav,D:7,non_guitar,Steinway_Grand_Piano
4959,4959.wav,D:7/3,non_guitar,Steinway_Grand_Piano
4960,4960.wav,D:7/5,non_guitar,Steinway_Grand_Piano
4961,4961.wav,D:7/7,non_guitar,Steinway_Grand_Piano
4962,4962.wav,D#:7,non_guitar,Steinway_Grand_Piano
4963,4963.wav,D#:7/3,non_guitar,Steinway_Grand_Piano
4964,4964.wav,D#:7/5,non_guitar,Steinway_Grand_Piano
4965,4965.wav,D#:7/7,non_guitar,Steinway_Grand_Piano
4966,4966.wav,E:7,non_guitar,Steinway_Grand_Piano
4967,4967.wav,E:7/3,non_guitar,Steinway_Grand_Piano
4968,4968.wav,E:7/5,non_guitar,Steinway_Grand_Piano
4969,4969.wav,E:7/7,non_guitar,Steinway_Grand_Piano
4970,4970.wav,F:7,non_guitar,Steinway_Grand_Piano
4971,4971.wav,F:7/3,non_guitar,Steinway_Grand_Piano
4972,4972.wav,F:7/5,non_guitar,Steinway_Grand_Piano
4973,4973.wav,F:7/7,non_guitar,Steinway_Grand_Piano
4974,4974.wav,F#:7,non_guitar,Steinway_Grand_Piano
4975,4975.wav,F#:7/3,non_guitar,Steinway_Grand_Piano
4976,4976.wav,F#:7/5,non_guitar,Steinway_Grand_Piano
4977,4977.wav,F#:7/7,non_guitar,Steinway_Grand_Piano
4978,4978.wav,G:7,non_guitar,Steinway_Grand_Piano
4979,4979.wav,G:7/3,non_guitar,Steinway_Grand_Piano
4980,4980.wav,G:7/5,non_guitar,Steinway_Grand_Piano
4981,4981.wav,G:7/7,non_guitar,Steinway_Grand_Piano
4982,4982.wav,G#:7,non_guitar,Steinway_Grand_Piano
4983,4983.wav,G#:7/3,non_guitar,Steinway_Grand_Piano
4984,4984.wav,G#:7/5,non_guitar,Steinway_Grand_Piano
4985,4985.wav,G#:7/7,non_guitar,Steinway_Grand_Piano
4986,4986.wav,A:7,non_guitar,Steinway_Grand_Piano
4987,4987.wav,A:7/3,non_guitar,Steinway_Grand_Piano
4988,4988.wav,A:7/5,non_guitar,Steinway_Grand_Piano
4989,4989.wav,A:7/7,non_guitar,Steinway_Grand_Piano
4990,4990.wav,A#:7,non_guitar,Steinway_Grand_Piano
4991,4991.wav,A#:7/3,non_guitar,Steinway_Grand_Piano
4992,4992.wav,A#:7/5,non_guitar,Steinway_Grand_Piano
4993,4993.wav,A#:7/7,non_guitar,Steinway_Grand_Piano
4994,4994.wav,B:7,non_guitar,Steinway_Grand_Piano
4995,4995.wav,B:7/3,non_guitar,Steinway_Grand_Piano
4996,4996.wav,B:7/5,non_guitar,Steinway_Grand_Piano
4997,4997.wav,B:7/7,non_guitar,Steinway_Grand_Piano
4998,4998.wav,C:hdim7,non_guitar,Steinway_Grand_Piano
4999,4999.wav,C:hdim7/3,non_guitar,Steinway_Grand_Piano
5000,5000.wav,C:hdim7/5,non_guitar,Steinway_Grand_Piano
5001,5001.wav,C:hdim7/7,non_guitar,Steinway_Grand_Piano
5002,5002.wav,C#:hdim7,non_guitar,Steinway_Grand_Piano
5003,5003.wav,C#:hdim7/3,non_guitar,Steinway_Grand_Piano
5004,5004.wav,C#:hdim7/5,non_guitar,Steinway_Grand_Piano
5005,5005.wav,C#:hdim7/7,non_guitar,Steinway_Grand_Piano
5006,5006.wav,D:hdim7,non_guitar,Steinway_Grand_Piano
5007,5007.wav,D:hdim7/3,non_guitar,Steinway_Grand_Piano
5008,5008.wav,D:hdim7/5,non_guitar,Steinway_Grand_Piano
5009,5009.wav,D:hdim7/7,non_guitar,Steinway_Grand_Piano
5010,5010.wav,D#:hdim7,non_guitar,Steinway_Grand_Piano
5011,5011.wav,D#:hdim7/3,non_guitar,Steinway_Grand_Piano
5012,5012.wav,D#:hdim7/5,non_guitar,Steinway_Grand_Piano
5013,5013.wav,D#:hdim7/7,non_guitar,Steinway_Grand_Piano
5014,5014.wav,E:hdim7,non_guitar,Steinway_Grand_Piano
5015,5015.wav,E:hdim7/3,non_guitar,Steinway_Grand_Piano
5016,5016.wav,E:hdim7/5,non_guitar,Steinway_Grand_Piano
5017,5017.wav,E:hdim7/7,non_guitar,Steinway_Grand_Piano
5018,5018.wav,F:hdim7,non_guitar,Steinway_Grand_Piano
5019,5019.wav,F:hdim7/3,non_guitar,Steinway_Grand_Piano
5020,5020.wav,F:hdim7/5,non_guitar,Steinway_Grand_Piano
5021,5021.wav,F:hdim7/7,non_guitar,Steinway_Grand_Piano
5022,5022.wav,F#:hdim7,non_guitar,Steinway_Grand_Piano
5023,5023.wav,F#:hdim7/3,non_guitar,Steinway_Grand_Piano
5024,5024.wav,F#:hdim7/5,non_guitar,Steinway_Grand_Piano
5025,5025.wav,F#:hdim7/7,non_guitar,Steinway_Grand_Piano
5026,5026.wav,G:hdim7,non_guitar,Steinway_Grand_Piano
5027,5027.wav,G:hdim7/3,non_guitar,Steinway_Grand_Piano
5028,5028.wav,G:hdim7/5,non_guitar,Steinway_Grand_Piano
5029,5029.wav,G:hdim7/7,non_guitar,Steinway_Grand_Piano
5030,5030.wav,G#:hdim7,non_guitar,Steinway_Grand_Piano
5031,5031.wav,G#:hdim7/3,non_guitar,Steinway_Grand_Piano
5032,5032.wav,G#:hdim7/5,non_guitar,Steinway_Grand_Piano
5033,5033.wav,G#:hdim7/7,non_guitar,Steinway_Grand_Piano
5034,5034.wav,A:hdim7,non_guitar,Steinway_Grand_Piano
5035,5035.wav,A:hdim7/3,non_guitar,Steinway_Grand_Piano
5036,5036.wav,A:hdim7/5,non_guitar,Steinway_Grand_Piano
5037,5037.wav,A:hdim7/7,non_guitar,Steinway_Grand_Piano
5038,5038.wav,A#:hdim7,non_guitar,Steinway_Grand_Piano
5039,5039.wav,A#:hdim7/3,non_guitar,Steinway_Grand_Piano
5040,5040.wav,A#:hdim7/5,non_guitar,Steinway_Grand_Piano
5041,5041.wav,A#:hdim7/7,non_guitar,Steinway_Grand_Piano
5042,5042.wav,B:hdim7,non_guitar,Steinway_Grand_Piano
5043,5043.wav,B:hdim7/3,non_guitar,Steinway_Grand_Piano
5044,5044.wav,B:hdim7/5,non_guitar,Steinway_Grand_Piano
5045,5045.wav,B:hdim7/7,non_guitar,Steinway_Grand_Piano
5046,5046.wav,C:hdim7,non_guitar,Steinway_Grand_Piano
5047,5047.wav,C:hdim7/3,non_guitar,Steinway_Grand_Piano
5048,5048.wav,C:hdim7/5,non_guitar,Steinway_Grand_Piano
5049,5049.wav,C:hdim7/7,non_guitar,Steinway_Grand_Piano
5050,5050.wav,C#:hdim7,non_guitar,Steinway_Grand_Piano
5051,5051.wav,C#:hdim7/3,non_guitar,Steinway_Grand_Piano
5052,5052.wav,C#:hdim7/5,non_guitar,Steinway_Grand_Piano
5053,5053.wav,C#:hdim7/7,non_guitar,Steinway_Grand_Piano
5054,5054.wav,D:hdim7,non_guitar,Steinway_Grand_Piano
5055,5055.wav,D:hdim7/3,non_guitar,Steinway_Grand_Piano
5056,5056.wav,D:hdim7/5,non_guitar,Steinway_Grand_Piano
5057,5057.wav,D:hdim7/7,non_guitar,Steinway_Grand_Piano
5058,5058.wav,D#:hdim7,non_guitar,Steinway_Grand_Piano
5059,5059.wav,D#:hdim7/3,non_guitar,Steinway_Grand_Piano
5060,5060.wav,D#:hdim7/5,non_guitar,Steinway_Grand_Piano
5061,5061.wav,D#:hdim7/7,non_guitar,Steinway_Grand_Piano
5062,5062.wav,E:hdim7,non_guitar,Steinway_Grand_Piano
5063,5063.wav,E:hdim7/3,non_guitar,Steinway_Grand_Piano
5064,5064.wav,E:hdim7/5,non_guitar,Steinway_Grand_Piano
5065,5065.wav,E:hdim7/7,non_guitar,Steinway_Grand_Piano
5066,5066.wav,F:hdim7,non_guitar,Steinway_Grand_Piano
5067,5067.wav,F:hdim7/3,non_guitar,Steinway_Grand_Piano
5068,5068.wav,F:hdim7/5,non_guitar,Steinway_Grand_Piano
5069,5069.wav,F:hdim7/7,non_guitar,Steinway_Grand_Piano
5070,5070.wav,F#:hdim7,non_guitar,Steinway_Grand_Piano
5071,5071.wav,F#:hdim7/3,non_guitar,Steinway_Grand_Piano
5072,5072.wav,F#:hdim7/5,non_guitar,Steinway_Grand_Piano
5073,5073.wav,F#:hdim7/7,non_guitar,Steinway_Grand_Piano
5074,5074.wav,G:hdim7,non_guitar,Steinway_Grand_Piano
5075,5075.wav,G:hdim7/3,non_guitar,Steinway_Grand_Piano
5076,5076.wav,G:hdim7/5,non_guitar,Steinway_Grand_Piano
5077,5077.wav,G:hdim7/7,non_guitar,Steinway_Grand_Piano
5078,5078.wav,G#:hdim7,non_guitar,Steinway_Grand_Piano
